Time,axis0_aileron,axis1_elevator,axis2_throttle_all,axis3_rudder,indicated-altitude-ft,indicated-speed-kt,indicated-speed-fpm,indicated-track-magnetic-deg,indicated-heading-deg,airspeed-kt,groundspeed-kt,altitude-agl-ft,altitude-ft,latitude-deg,longitude-deg,balloon-lat,balloon-lon,balloon-alt,balloon-level,balloon-hit
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1,0,0,0,0,0,0,-0,0,270.05,0,0,5.170131713,35.16078195,19.72137997,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.45833,0,0,0,0,35.98294742,0,1138.924887,350.4941443,270.5470187,3.02427789,0.0005242414733,5.16992661,35.16060381,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.78333,0,0,0,0,23.58265037,1.692753615,-415.1064021,350.4941443,277.7935732,2.891979532,2.444147315e-05,5.169940186,35.16061744,19.72137998,-155.0578101,,,,,
1.84167,0,0,0,0,15.09481119,2.876791304,-855.455081,350.4941443,301.0605957,2.802314483,6.76666658e-05,5.169944095,35.16062306,19.72137998,-155.0578101,,,,,
1.84167,0,0,0,0,15.09481119,2.876791304,-855.455081,350.4941443,301.0605957,2.802314483,6.76666658e-05,5.169944095,35.16062306,19.72137998,-155.0578101,,,,,
1.84167,0,0,0,0,15.09481119,2.876791304,-855.455081,350.4941443,301.0605957,2.802314483,6.76666658e-05,5.169944095,35.16062306,19.72137998,-155.0578101,,,,,
1.86667,0,0,0,0,14.34831064,5.08380367,-859.482437,350.4941443,308.259242,2.786612657,6.027512663e-05,5.169944025,35.16062343,19.72137998,-155.0578101,,,,,
1.89167,0,0,0,0,14.00892416,5.510355018,-862.9692704,350.4941443,311.6786116,2.779921232,5.648963179e-05,5.169944015,35.16062361,19.72137998,-155.0578101,,,,,
1.91667,0,0,0,0,13.6422768,5.96137853,-871.3646072,350.4941443,315.3008594,2.773252982,5.257179134e-05,5.169944004,35.1606238,19.72137998,-155.0578101,,,,,
1.94167,0,0,0,0,13.24132691,6.327936035,-883.2462733,350.4941443,319.1254141,2.766607874,4.876162046e-05,5.169943995,35.16062399,19.72137998,-155.0578101,,,,,
1.94167,0,0,0,0,13.24132691,6.327936035,-883.2462733,350.4941443,319.1254141,2.766607874,4.876162046e-05,5.169943995,35.16062399,19.72137998,-155.0578101,,,,,
1.96667,0,0,0,0,12.80370732,6.607758291,-897.5126285,350.4941443,323.1498054,2.759986125,4.50158894e-05,5.169945574,35.1606242,19.72137998,-155.0578101,,,,,
1.99167,0,0,0,0,12.32994912,6.818337522,-913.3314557,350.4941443,327.3694691,2.753387798,4.126625623e-05,5.169945595,35.16062442,19.72137998,-155.0578101,,,,,
2.00833,0,0,0,0,11.82227485,6.976804839,-930.086489,350.4941443,331.7775641,2.746813297,3.755559348e-05,5.169945636,35.16062466,19.72137998,-155.0578101,,,,,
2.04167,0,0,0,0,11.46996551,7.010723527,-940.3748605,350.4941443,334.8164998,2.742443553,3.526030125e-05,5.169945666,35.16062482,19.72137998,-155.0578101,,,,,
2.04167,0,0,0,0,11.46996551,7.010723527,-940.3748605,350.4941443,334.8164998,2.742443553,3.526030125e-05,5.169945666,35.16062482,19.72137998,-155.0578101,,,,,
2.06667,0,0,0,0,10.71496795,7.230965549,-965.9818142,350.4941443,341.1193508,2.733736227,3.059562229e-05,5.169945788,35.1606252,19.72137998,-155.0578101,,,,,
2.09167,0,0,0,0,10.12236879,7.25211456,-982.9938534,350.4941443,346.0266598,2.727234039,2.728676595e-05,5.169945127,35.16062553,19.72137998,-155.0578101,,,,,
2.11667,0,0,0,0,9.510782838,7.295060002,-999.8712166,350.4941443,351.0694839,2.720756207,2.417958591e-05,5.16994528,35.16062588,19.72137998,-155.0578101,,,,,
2.14167,0,0,0,0,8.882731689,7.335593734,-1016.487244,350.4941443,356.2278462,2.714302959,2.10911085e-05,5.169946257,35.16062627,19.72137998,-155.0578101,,,,,
2.14167,0,0,0,0,8.882731689,7.335593734,-1016.487244,350.4941443,356.2278462,2.714302959,2.10911085e-05,5.169946257,35.16062627,19.72137998,-155.0578101,,,,,
2.16667,0,0,0,0,8.240580453,7.36884238,-1032.75742,350.4941443,1.479110674,2.707874567,1.828816393e-05,5.169946478,35.16062669,19.72137998,-155.0578101,,,,,
2.19167,0,0,0,0,7.586476546,7.394967325,-1048.627763,350.4941443,6.79811753,2.70147108,1.564632263e-05,5.169946726,35.16062713,19.72137998,-155.0578101,,,,,
2.20833,0,0,0,0,6.922324886,7.415196752,-1064.066251,350.4941443,12.15739658,2.695092883,1.336054739e-05,5.169946994,35.16062758,19.72137998,-155.0578101,,,,,
2.23333,0,0,0,0,6.478271212,7.378746538,-1073.078764,350.4941443,15.73813407,2.690854783,1.198635062e-05,5.16994718,35.1606279,19.72137998,-155.0578101,,,,,
2.25833,0,0,0,0,5.80352788,7.440776147,-1088.040539,350.4941443,21.09818446,2.684518781,1.009778779e-05,5.1699467,35.16062839,19.72137998,-155.0578101,,,,,
2.28333,0,0,0,0,5.121288547,7.461356278,-1102.482337,350.4941443,26.41646973,2.678208586,8.536707223e-06,5.169946232,35.1606289,19.72137998,-155.0578101,,,,,
2.28333,0,0,0,0,5.121288547,7.461356278,-1102.482337,350.4941443,26.41646973,2.678208586,8.536707223e-06,5.169946232,35.1606289,19.72137998,-155.0578101,,,,,
2.30833,0,0,0,0,4.433130544,7.469408809,-1116.426775,350.4941443,31.66020978,2.671924174,7.22352111e-06,5.169946571,35.16062943,19.72137998,-155.0578101,,,,,
2.33333,0,0,0,0,3.740302069,7.473370098,-1129.896379,350.4941443,36.79639189,2.665665754,6.222684235e-06,5.169946923,35.16062996,19.72137998,-155.0578101,,,,,
2.35833,0,0,0,0,3.043790162,7.475772691,-1142.913191,350.4941443,41.79241917,2.659433657,5.464585339e-06,5.169947275,35.16063049,19.72137998,-155.0578101,,,,,
2.38333,0,0,0,0,2.344374824,7.477431003,-1155.498501,350.4941443,46.61680259,2.653227955,4.839688473e-06,5.169949193,35.16063102,19.72137998,-155.0578101,,,,,
2.38333,0,0,0,0,2.344374824,7.477431003,-1155.498501,350.4941443,46.61680259,2.653227955,4.839688473e-06,5.169949193,35.16063102,19.72137998,-155.0578101,,,,,
2.425,0,0,0,0,1.178019816,7.432305109,-1174.626774,350.4941443,54.19656045,2.642944279,4.099413744e-06,5.169949015,35.16063193,19.72137998,-155.0578101,,,,,
2.425,0,0,0,0,1.178019816,7.432305109,-1174.626774,350.4941443,54.19656045,2.642944279,4.099413744e-06,5.169949015,35.16063193,19.72137998,-155.0578101,,,,,
2.45,0,0,0,0,0.4833197407,7.481712102,-1186.40413,350.4941443,58.42538075,2.636810007,3.657400636e-06,5.169948605,35.16063247,19.72137998,-155.0578101,,,,,
2.48333,0,0,0,0,-0.2079343668,7.492748607,-1197.760477,350.4941443,62.38798729,2.630702787,3.492732371e-06,5.169950555,35.16063303,19.72137998,-155.0578101,,,,,
2.48333,0,0,0,0,-0.2079343668,7.492748607,-1197.760477,350.4941443,62.38798729,2.630702787,3.492732371e-06,5.169950555,35.16063303,19.72137998,-155.0578101,,,,,
2.50833,0,0,0,0,-1.134469314,7.527880309,-1213.910309,350.4941443,67.22823273,2.622602295,3.450654197e-06,5.169951071,35.16063378,19.72137998,-155.0578101,,,,,
2.54167,0,0,0,0,-1.823622914,7.474125921,-1223.976201,350.4941443,70.51074143,2.616559106,3.545935852e-06,5.169951483,35.16063436,19.72137998,-155.0578101,,,,,
2.54167,0,0,0,0,-1.823622914,7.474125921,-1223.976201,350.4941443,70.51074143,2.616559106,3.545935852e-06,5.169951483,35.16063436,19.72137998,-155.0578101,,,,,
2.575,0,0,0,0,-2.745808568,7.498293521,-1238.61374,350.4941443,74.41257843,2.608544718,3.646940071e-06,5.169952025,35.16063513,19.72137998,-155.0578101,,,,,
2.6,0,0,0,0,-3.66795173,7.479147029,-1252.28698,350.4941443,77.77271418,2.600580128,3.828180038e-06,5.169952582,35.16063591,19.72137998,-155.0578101,,,,,
2.625,0,0,0,0,-4.352212707,7.426891011,-1260.795728,350.4941443,79.94620572,2.594639684,3.787510072e-06,5.169952995,35.1606365,19.72137998,-155.0578101,,,,,
2.625,0,0,0,0,-4.352212707,7.426891011,-1260.795728,350.4941443,79.94620572,2.594639684,3.787510072e-06,5.169952995,35.1606365,19.72137998,-155.0578101,,,,,
2.65,0,0,0,0,-5.03211876,7.424474949,-1269.234542,350.4941443,81.83545907,2.588727964,3.54984775e-06,5.169953396,35.16063707,19.72137998,-155.0578101,,,,,
2.675,0,0,0,0,-5.709279303,7.433425752,-1277.568396,350.4941443,83.4563754,2.582844754,3.494031687e-06,5.169953818,35.16063766,19.72137998,-155.0578101,,,,,
2.7,0,0,0,0,-6.38479413,7.443398017,-1285.772514,350.4941443,84.82814137,2.576990613,3.247910517e-06,5.169954216,35.16063823,19.72137998,-155.0578101,,,,,
2.71667,0,0,0,0,-7.059402633,7.451946089,-1293.829838,350.4941443,85.97245408,2.571165538,2.90764675e-06,5.169953823,35.16063879,19.72137998,-155.0578101,,,,,
2.74167,0,0,0,0,-7.505582291,7.409565902,-1298.259598,350.4941443,86.62046553,2.567298453,2.632706356e-06,5.169953291,35.16063914,19.72137998,-155.0578101,,,,,
2.74167,0,0,0,0,-7.505582291,7.409565902,-1298.259598,350.4941443,86.62046553,2.567298453,2.632706356e-06,5.169953291,35.16063914,19.72137998,-155.0578101,,,,,
2.76667,0,0,0,0,-8.177212891,7.464122748,-1306.267726,350.4941443,87.43807456,2.56152228,2.249251591e-06,5.169956799,35.1606397,19.72137998,-155.0578101,,,,,
2.79167,0,0,0,0,-8.850176507,7.479080918,-1314.056247,350.4941443,88.09199728,2.555775809,1.949031867e-06,5.169957174,35.16064024,19.72137998,-155.0578101,,,,,
2.81667,0,0,0,0,-9.524135811,7.482840033,-1321.635323,350.4941443,88.60604175,2.55005904,1.580798412e-06,5.169956781,35.1606408,19.72137998,-155.0578101,,,,,
2.84167,0,0,0,0,-10.19883814,7.483503006,-1329.014151,350.4941443,89.00285441,2.544372279,1.339667081e-06,5.169956388,35.16064136,19.72137998,-155.0578101,,,,,
2.84167,0,0,0,0,-10.19883814,7.483503006,-1329.014151,350.4941443,89.00285441,2.544372279,1.339667081e-06,5.169956388,35.16064136,19.72137998,-155.0578101,,,,,
2.875,0,0,0,0,-10.8740944,7.483365455,-1336.201122,350.4941443,89.30337785,2.53871586,1.399728531e-06,5.169956757,35.1606419,19.72137998,-155.0578101,,,,,
2.9,0,0,0,0,-11.78419136,7.51784245,-1346.952835,350.4941443,89.58652644,2.531221238,1.755026125e-06,5.169957257,35.16064263,19.72137998,-155.0578101,,,,,
2.925,0,0,0,0,-12.4638914,7.465590512,-1353.348222,350.4941443,89.73159112,2.525635941,1.990673368e-06,5.169957633,35.16064318,19.72137998,-155.0578101,,,,,
2.925,0,0,0,0,-12.4638914,7.465590512,-1353.348222,350.4941443,89.73159112,2.525635941,1.990673368e-06,5.169957633,35.16064318,19.72137998,-155.0578101,,,,,
2.95,0,0,0,0,-13.14164301,7.456693975,-1359.663408,350.4941443,89.83392754,2.520081601,2.294925496e-06,5.169958001,35.16064372,19.72137998,-155.0578101,,,,,
2.975,0,0,0,0,-13.81819089,7.45880968,-1365.883781,350.4941443,89.90443018,2.514558297,2.631534548e-06,5.169957582,35.16064426,19.72137998,-155.0578101,,,,,
3,0,0,0,0,-14.49404042,7.462996747,-1371.999211,350.4941443,89.95180614,2.509066285,2.893896691e-06,5.16995793,35.16064478,19.72137998,-155.0578101,,,,,
3.025,0,0,0,0,-15.16952834,7.4669436,-1378.002954,350.4941443,89.98281823,2.503605704,3.143942654e-06,5.169959044,35.16064529,19.72137998,-155.0578101,,,,,
3.025,0,0,0,0,-15.16952834,7.4669436,-1378.002954,350.4941443,89.98281823,2.503605704,3.143942654e-06,5.169959044,35.16064529,19.72137998,-155.0578101,,,,,
3.06667,0,0,0,0,-15.84487355,7.470180039,-1383.890809,350.4941443,90.00256682,2.498176886,3.421286482e-06,5.169958589,35.16064581,19.72137998,-155.0578101,,,,,
3.06667,0,0,0,0,-15.84487355,7.470180039,-1383.890809,350.4941443,90.00256682,2.498176886,3.421286482e-06,5.169958589,35.16064581,19.72137998,-155.0578101,,,,,
3.09167,0,0,0,0,-16.99579149,7.51806713,-1396.739196,350.4941443,90.02008677,2.489199873,3.918037794e-06,5.16995835,35.16064663,19.72137998,-155.0578101,,,,,
3.11667,0,0,0,0,-17.67902596,7.424076204,-1401.465866,350.4941443,90.02521002,2.483856607,4.114839746e-06,5.169958664,35.16064713,19.72137998,-155.0578101,,,,,
3.14167,0,0,0,0,-18.35750424,7.412766024,-1406.272629,350.4941443,90.02812135,2.478545768,4.26870322e-06,5.169958973,35.16064762,19.72137998,-155.0578101,,,,,
3.14167,0,0,0,0,-18.35750424,7.412766024,-1406.272629,350.4941443,90.02812135,2.478545768,4.26870322e-06,5.169958973,35.16064762,19.72137998,-155.0578101,,,,,
3.18333,0,0,0,0,-19.47917202,7.382094542,-1413.559556,350.4941443,90.03023354,2.46976698,4.28798734e-06,5.169959554,35.1606485,19.72137998,-155.0578101,,,,,
3.18333,0,0,0,0,-19.47917202,7.382094542,-1413.559556,350.4941443,90.03023354,2.46976698,4.28798734e-06,5.169959554,35.1606485,19.72137998,-155.0578101,,,,,
3.20833,0,0,0,0,-20.15000167,7.442054363,-1418.587408,350.4941443,90.03078301,2.464543709,4.398017048e-06,5.169959117,35.16064903,19.72137998,-155.0578101,,,,,
3.25,0,0,0,0,-20.82169102,7.461659157,-1423.532208,350.4941443,90.03107819,2.459353929,4.611295965e-06,5.169959465,35.16064955,19.72137998,-155.0578101,,,,,
3.25,0,0,0,0,-20.82169102,7.461659157,-1423.532208,350.4941443,90.03107819,2.459353929,4.611295965e-06,5.169959465,35.16064955,19.72137998,-155.0578101,,,,,
4.25,0,0,0,0,0,0,-0,0,0,347.1104139,357.1119794,1970.181398,2000.473611,19.72415188,-155.0518971,,,,,
4.25,0,0,0,0,0,0,-0,0,0,347.1104139,357.1119794,1970.181398,2000.473611,19.72415188,-155.0518971,,,,,
4.25,0,0,0,0,0,0,-0,0,0,347.1104139,357.1119794,1970.181398,2000.473611,19.72415188,-155.0518971,,,,,
